status	setting	original_bytes	new_bytes	original_pages	new_pages	path	detail
replaced	ebook	47239010	2444836	34	34	obsidian-vault/paperPDFs/TMLR_2024/Analysis_of_Classifier_Free_Guidance_Weight_Schedulers.pdf	qpdf ok
replaced	ebook	47309472	722414	10	10	obsidian-vault/paperPDFs/SIGGRAPH_2024/Primal_dual_Non_smooth_Friction_for_Rigid_Body_Animation.pdf	qpdf ok
replaced	ebook	48089456	2127053	20	20	obsidian-vault/paperPDFs/CVPR_2026/HAD_Hallucination_Aware_Diffusion_Priors_for_3D_Reconstruction.pdf	qpdf ok
replaced	ebook	47213529	1162338	18	18	obsidian-vault/paperPDFs/SIGGRAPH_2026/A_Generalizable_Light_Transport_3D_Embedding_for_Global_Illumination.pdf	qpdf ok
replaced	ebook	48057893	6164300	10	10	obsidian-vault/paperPDFs/SIGGRAPH_2023/Algebraic_Smooth_Occluding_Contours.pdf	qpdf ok
replaced	ebook	47247627	1288695	20	20	obsidian-vault/paperPDFs/SIGGRAPH_2026/Sketch2Arti_Sketch_based_Articulation_Modeling_of_CAD_Objects.pdf	qpdf ok
replaced	ebook	47001830	1970491	16	16	obsidian-vault/paperPDFs/CVPR_2026/GDPO_SR_Group_Direct_Preference_Optimization_for_One_Step_Generative_Image_Super_Resolution.pdf	qpdf ok
replaced	ebook	47552938	1431855	19	19	obsidian-vault/paperPDFs/CVPR_2026/LagerNVS_Latent_Geometry_for_Fully_Neural_Real_time_Novel_View_Synthesis.pdf	qpdf ok
replaced	ebook	47011362	2046518	16	16	obsidian-vault/paperPDFs/SIGGRAPH_2023/UniTune_Text_driven_Image_Editing_by_Fine_Tuning_a_Diffusion_Model_on_a_Single_Image.pdf	qpdf ok
replaced	ebook	47818066	1063809	11	11	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/RibbonSculpt_Voronoi_Ball_based_3D_Sculpting_from_Sparse_VR_Ribbons.pdf	qpdf ok
replaced	ebook	46984512	1328597	35	35	obsidian-vault/paperPDFs/ICLR_2026/AC-Sampler_Accelerate_and_Correct_Diffusion_Sampling_with_Metropolis-Hastings_Algorithm.pdf	qpdf ok
replaced	ebook	46920842	2174248	25	25	obsidian-vault/paperPDFs/CVPR_2026/Diffusion_Sampling_Path_Tells_More_An_Efficient_Plug_and_Play_Strategy_for_Sample_Filtering.pdf	qpdf ok
replaced	ebook	46917900	1113947	12	12	obsidian-vault/paperPDFs/SIGGRAPH_2025/CMD_Controllable_Multiview_Diffusion_for_3D_Editing_and_Progressive_Generation.pdf	qpdf ok
replaced	ebook	46963993	1248017	13	13	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/K_surfaces_B_zier_Splines_Interpolating_at_Gaussian_Curvature_Extrema.pdf	qpdf ok
replaced	ebook	46902160	980691	10	10	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/MatFusion_A_Generative_Diffusion_Model_for_SVBRDF_Capture.pdf	qpdf ok
replaced	ebook	48607445	2279179	24	24	obsidian-vault/paperPDFs/ICLR_2026/Durian_Dual_Reference_Image_Guided_Portrait_Animation_with_Attribute_Transfer.pdf	qpdf ok
replaced	ebook	46797879	8405949	15	15	obsidian-vault/paperPDFs/SIGGRAPH_2025/Guiding_Based_Importance_Sampling_for_Walk_on_Stars.pdf	qpdf ok
kept	none	48453751	0	19		obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/Gaussian_Blue_Noise.pdf	size=40204998; pages=19; qpdf=False; TimeoutExpired(['qpdf', '--check', 'obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/Gaussian_Blue_Noise.pdf.tmp-screen.1148797.pdf'], 60)
replaced	ebook	47202637	1389081	10	10	obsidian-vault/paperPDFs/CVPR_2026/NEC_Diff_Noise_Robust_Event_RAW_Complementary_Diffusion_for_Seeing_Motion_in_Extreme_Darkness.pdf	qpdf ok
replaced	ebook	46789027	2880806	24	24	obsidian-vault/paperPDFs/CVPR_2026/Vista4D_Video_Reshooting_with_4D_Point_Clouds.pdf	qpdf ok
replaced	ebook	46714291	1463313	22	22	obsidian-vault/paperPDFs/SIGGRAPH_2026/DualBrep_A_Dual_Field_Continuous_Representation_for_B_rep_Modelling.pdf	qpdf ok
replaced	ebook	46777930	1325549	14	14	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/PC_Planner_Physics_Constrained_Self_Supervised_Learning_for_Robust_Neural_Motion_Planning_with_Shape_Aware_Distance_Function.pdf	qpdf ok
replaced	ebook	47129063	2033756	28	28	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/GaussianObject_High_Quality_3D_Object_Reconstruction_from_Four_Views_with_Gaussian_Splatting.pdf	qpdf ok
replaced	ebook	46631091	1426693	18	18	obsidian-vault/paperPDFs/CVPR_2026/ELITE_Efficient_Gaussian_Head_Avatar_from_a_Monocular_Video_via_Learned_Initialization_and_Test_time_Generative_Adaptation.pdf	qpdf ok
replaced	ebook	46694057	1810783	15	15	obsidian-vault/paperPDFs/SGP_2025/Uniform_Sampling_of_Surfaces_by_Casting_Rays.pdf	qpdf ok
replaced	ebook	46601787	583025	12	12	obsidian-vault/paperPDFs/CVPR_2026/WorldReel_4D_Video_Generation_with_Consistent_Geometry_and_Motion_Modeling.pdf	qpdf ok
replaced	ebook	46586481	1287401	12	12	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/Transient_LASSO_Transient_Large_Scale_Scene_Reconstruction.pdf	qpdf ok
replaced	ebook	46501570	983426	15	15	obsidian-vault/paperPDFs/SIGGRAPH_2023/Random_access_Neural_Compression_of_Material_Textures.pdf	qpdf ok
replaced	ebook	47075324	9659896	59	59	obsidian-vault/paperPDFs/SIGGRAPH_2025/Gaussian_Wave_Splatting_for_Computer-Generated_Holography.pdf	qpdf ok
replaced	ebook	45967895	1918767	21	21	obsidian-vault/paperPDFs/CVPR_2026/PR_MaGIC_Prompt_Refinement_Via_Mask_Decoder_Gradient_Flow_For_In_Context_Segmentation.pdf	qpdf ok
replaced	ebook	46051548	1387685	18	18	obsidian-vault/paperPDFs/arxiv_2026/FaceCam_Portrait_Video_Generation_with_Camera_Control.pdf	qpdf ok
replaced	ebook	46580273	686391	16	16	obsidian-vault/paperPDFs/CVPR_2026/EgoXtreme_A_Dataset_for_Robust_Object_Pose_Estimation_in_Egocentric_Views_under_Extreme_Conditions.pdf	qpdf ok
replaced	ebook	46456037	914908	9	9	obsidian-vault/paperPDFs/SIGGRAPH_2022/ReLU_Fields_The_Little_Non_linearity_That_Could.pdf	qpdf ok
replaced	ebook	45827805	764287	11	11	obsidian-vault/paperPDFs/SIGGRAPH_2023/Generating_Procedural_Materials_From_Text_or_Image_Prompts.pdf	qpdf ok
replaced	ebook	45684643	2623836	14	14	obsidian-vault/paperPDFs/CVPR_2026/EgoControl_Controllable_Egocentric_Video_Generation_via_3D_Full_Body_Poses.pdf	qpdf ok
replaced	ebook	47454818	1972171	21	21	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/Customizing_Text_to_Image_Models_with_a_Single_Image_Pair.pdf	qpdf ok
replaced	ebook	46665703	1434422	21	21	obsidian-vault/paperPDFs/ICLR_2026/Animating_the_Uncaptured_Humanoid_Mesh_Animation_with_Video_Diffusion_Models.pdf	qpdf ok
kept	none	49594480	0	24		obsidian-vault/paperPDFs/ICLR_2026/Why_Low_Precision_Transformer_Training_Fails_An_Analysis_on_Flash_Attention.pdf	size=17085882; pages=24; qpdf=False; TimeoutExpired(['qpdf', '--check', 'obsidian-vault/paperPDFs/ICLR_2026/Why_Low_Precision_Transformer_Training_Fails_An_Analysis_on_Flash_Attention.pdf.tmp-screen.1148800.pdf'], 60)
replaced	ebook	47063959	4550492	18	18	obsidian-vault/paperPDFs/CVPR_2026/PureCC_Pure_Learning_for_Text_to_Image_Concept_Customization.pdf	qpdf ok
replaced	ebook	47356659	2172424	11	11	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/ShaDDR_Interactive_Example_Based_Geometry_and_Texture_Generation_via_3D_Shape_Detailization_and_Differentiable_Rendering.pdf	qpdf ok
replaced	ebook	45663625	2376770	19	19	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/Skeleton_Driven_Inbetweening_of_Bitmap_Character_Drawings.pdf	qpdf ok
replaced	ebook	45445141	1141968	11	11	obsidian-vault/paperPDFs/SIGGRAPH_2025/3D_Stylization_via_Large_Reconstruction_Model.pdf	qpdf ok
replaced	ebook	45416343	792136	12	12	obsidian-vault/paperPDFs/SIGGRAPH_2023/Masonry_Shell_Structures_With_Discrete_Equivalence_Classes.pdf	qpdf ok
kept	none	46992636	0	11		obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/Neural_Hamiltonian_Deformation_Fields_for_Dynamic_Scene_Rendering.pdf	size=52355243; pages=11; qpdf=True; checking obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/Neural_Hamiltonian_Deformation_Fields_for_Dynamic_Scene_Rendering.pdf.tmp-screen.1148791.pdf PDF Version: 1.4 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect 
replaced	ebook	45594191	762371	13	13	obsidian-vault/paperPDFs/SIGGRAPH_2026/BrepForge_Factorized_B_rep_Synthesis_via_Wireframe_Composition_and_Boundary_Conditioned_Surface_Instantiation.pdf	qpdf ok
replaced	ebook	45416187	1922968	32	32	obsidian-vault/paperPDFs/SIGGRAPH_2022/Fine_Wrinkling_on_Coarsely_Meshed_Thin_Shells.pdf	qpdf ok
replaced	ebook	46662887	1623010	16	16	obsidian-vault/paperPDFs/SIGGRAPH_2026/Neural_Particle_Automata_Learning_Self_Organizing_Particle_Dynamics.pdf	qpdf ok
replaced	ebook	45398021	1136454	15	15	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/Neural_Parameterization_for_Dynamic_Human_Head_Editing.pdf	qpdf ok
replaced	ebook	45013781	1171255	14	14	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/Generalized_Unbiased_Reconstruction_for_Gradient_Domain_Rendering.pdf	qpdf ok
replaced	ebook	45193644	953494	15	15	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/GroomCap_High_Fidelity_Prior_Free_Hair_Capture.pdf	qpdf ok
replaced	ebook	45241678	1940202	18	18	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/INF_3DP_Implicit_Neural_Fields_for_Collision_Free_Multi_Axis_3D_Printing.pdf	qpdf ok
replaced	ebook	44989967	2371869	15	15	obsidian-vault/paperPDFs/CVPR_2026/UAVLight_A_Benchmark_for_Illumination_Robust_3D_Reconstruction_in_Unmanned_Aerial_Vehicle_UAV_Scenes.pdf	qpdf ok
replaced	ebook	45004963	1460814	18	18	obsidian-vault/paperPDFs/SIGGRAPH_2026/DreamActor_M2_Universal_Character_Image_Animation_via_Spatiotemporal_In_Context_Learning.pdf	qpdf ok
kept	none	50051946	0	20		obsidian-vault/paperPDFs/SIGGRAPH_2024/Fabric_Tessellation_Realizing_Freeform_Surfaces_by_Smocking.pdf	timeout after 300s
replaced	screen	45628376	9396105	17	17	obsidian-vault/paperPDFs/SIGGRAPH_2022/Perceptual_Error_Optimization_for_Monte_Carlo_Rendering.pdf	qpdf ok
replaced	ebook	44970186	5157154	47	47	obsidian-vault/paperPDFs/ICLR_2026/Antithetic_Noise_in_Diffusion_Models.pdf	qpdf ok
replaced	ebook	44921869	729326	14	14	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/High_Density_Ratio_Multi_fluid_Simulation_with_Peridynamics.pdf	qpdf ok
replaced	ebook	45792655	1638358	15	15	obsidian-vault/paperPDFs/arxiv_2026/SymphoMotion_4D_Dynamic_and_Camera_Control_for_Video_Generation.pdf	qpdf ok
replaced	ebook	44903068	1428170	12	12	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/Content_aware_Tile_Generation_using_Exterior_Boundary_Inpainting.pdf	qpdf ok
replaced	ebook	44821958	573822	13	13	obsidian-vault/paperPDFs/SIGGRAPH_2023/PolyStokes_A_Polynomial_Model_Reduction_Method_for_Viscous_Fluid_Simulation.pdf	qpdf ok
replaced	ebook	44764003	1158210	12	12	obsidian-vault/paperPDFs/CVPR_2026/Event_Illumination_Collaborative_Low_light_Image_Enhancement_with_a_High_resolution_Real_world_Dataset.pdf	qpdf ok
replaced	ebook	45124425	3039497	20	20	obsidian-vault/paperPDFs/SIGGRAPH_2025/MaterialPicker_Multi-Modal_DiT-Based_Material_Generation.pdf	qpdf ok
replaced	ebook	44644658	839293	15	15	obsidian-vault/paperPDFs/CVPR_2026/DGGT_Feedforward_4D_Reconstruction_of_Dynamic_Driving_Scenes_using_Unposed_Images.pdf	qpdf ok
replaced	ebook	44867712	988193	19	19	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/LuisaRender_A_High_Performance_Rendering_Framework_with_Layered_and_Unified_Interfaces_on_Stream_Architectures.pdf	qpdf ok
replaced	ebook	44843729	1615629	14	14	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/Still_Moving_Customized_Video_Generation_without_Customized_Video_Data.pdf	qpdf ok
replaced	ebook	46865169	3629401	11	11	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/Perspective_Aligned_AR_Mirror_with_Under_Display_Camera.pdf	qpdf ok
replaced	ebook	44622888	1509727	30	30	obsidian-vault/paperPDFs/ICLR_2026/Unsupervised_Representation_Learning_for_3D_Mesh_Parameterization_with_Semantic_fb445667e240.pdf	qpdf ok
replaced	ebook	46610173	3735881	42	42	obsidian-vault/paperPDFs/arxiv_2026/What_Matters_for_Diffusion_Friendly_Latent_Manifold_Prior_Aligned_Autoencoders_for_Latent_Diffusion.pdf	qpdf ok
replaced	ebook	44592209	2424843	18	18	obsidian-vault/paperPDFs/CVPR_2026/Back_to_Basics_Let_Denoising_Generative_Models_Denoise.pdf	qpdf ok
replaced	ebook	44809286	1947319	22	22	obsidian-vault/paperPDFs/CVPR_2026/SegQuant_A_Semantics_Aware_and_Generalizable_Quantization_Framework_for_Diffusion_Models.pdf	qpdf ok
replaced	ebook	44574726	879995	15	15	obsidian-vault/paperPDFs/SIGGRAPH_2024/Position_based_Nonlinear_Gauss_Seidel_for_Quasistatic_Hyperelasticity.pdf	qpdf ok
replaced	ebook	44607950	1755624	18	18	obsidian-vault/paperPDFs/TOG_2023/AdaptNet_Policy_Adaptation_for_Physics_Based_Character_Control.pdf	qpdf ok
replaced	ebook	44475408	3409497	33	33	obsidian-vault/paperPDFs/ICLR_2026/TINKER_Diffusions_Gift_to_3D_Multi_View_Consistent_Editing_From_Sparse_Inputs_without_Per_Scene_Optimization.pdf	qpdf ok
replaced	ebook	44709729	2226557	18	18	obsidian-vault/paperPDFs/SIGGRAPH_2026/On_the_fly_Repulsion_in_the_Contextual_Space_for_Rich_Diversity_in_Diffusion_Transformers.pdf	qpdf ok
replaced	ebook	44524782	1418270	20	20	obsidian-vault/paperPDFs/CVPR_2026/Neighbor_Aware_Localized_Concept_Erasure_in_Text_to_Image_Diffusion_Models.pdf	qpdf ok
replaced	ebook	45393272	1359905	19	19	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/Volumetric_Homogenization_for_Knitwear_Simulation.pdf	qpdf ok
replaced	ebook	44414694	2438690	16	16	obsidian-vault/paperPDFs/CVPR_2026/InstantViR_Real_Time_Video_Inverse_Problem_Solver_with_Distilled_Diffusion_Prior.pdf	qpdf ok
replaced	ebook	44552699	2696855	18	18	obsidian-vault/paperPDFs/SIGGRAPH_2025/Aerial_Path_Online_Planning_for_Urban_Scene_Updation.pdf	qpdf ok
replaced	ebook	44345026	537433	9	9	obsidian-vault/paperPDFs/SIGGRAPH_2024/A_Unified_Differentiable_Boolean_Operator_With_Fuzzy_Logic.pdf	qpdf ok
kept	none	49687733	0	15		obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/Chebyshev_Parameterization_for_Woven_Fabric_Modeling.pdf	timeout after 300s
replaced	ebook	46931480	2110748	11	11	obsidian-vault/paperPDFs/CVPR_2026/PhysSkin_Real_Time_and_Generalizable_Physics_Based_Animation_via_Self_Supervised_Neural_Skinning.pdf	qpdf ok
replaced	ebook	44316789	1459375	20	20	obsidian-vault/paperPDFs/SIGGRAPH_2025/Digital_Animation_of_Powder_Snow_Avalanches.pdf	qpdf ok
replaced	ebook	44303540	1667839	19	19	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/Learning_Based_Toolpath_Planner_on_Diverse_Graphs_for_3D_Printing.pdf	qpdf ok
replaced	ebook	44195660	3361374	3	3	obsidian-vault/paperPDFs/SIGGRAPH_2025/Super_Resolution_for_Humans.pdf	qpdf ok
replaced	ebook	44141527	1330410	30	30	obsidian-vault/paperPDFs/ICLR_2026/Navigating_the_Latent_Space_Dynamics_of_Neural_Models.pdf	qpdf ok
replaced	ebook	44147064	864989	14	14	obsidian-vault/paperPDFs/SIGGRAPH_2022/Blending_Camera_and_77_GHz_Radar_Sensing_for_Equitable_Robust_Plethysmography.pdf	qpdf ok
replaced	ebook	43948016	1228935	19	19	obsidian-vault/paperPDFs/CVPR_2026/OccuFly_A_3D_Vision_Benchmark_for_Semantic_Scene_Completion_from_the_Aerial_Perspective.pdf	qpdf ok
replaced	ebook	45670001	3310267	24	24	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/StyleCrafter_Taming_Stylized_Video_Diffusion_with_Reference_Augmented_Adapter_Learning.pdf	qpdf ok
replaced	ebook	43994801	1452303	20	20	obsidian-vault/paperPDFs/CVPR_2026/Unified_Spherical_Frontend_Learning_Rotation_Equivariant_Representations_of_Spherical_Images_from_Any_Camera.pdf	qpdf ok
replaced	ebook	43983832	1604509	17	17	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/Pattern_Based_Cloth_Registration_and_Sparse_View_Animation.pdf	qpdf ok
replaced	ebook	44361993	4240437	14	14	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/Artifact_Resilient_Real_Time_Holography.pdf	qpdf ok
replaced	ebook	43843702	1046351	11	11	obsidian-vault/paperPDFs/SIGGRAPH_2024/LOOSECONTROL_Lifting_ControlNet_for_Generalized_Depth_Conditioning.pdf	qpdf ok
replaced	ebook	43939721	788931	9	9	obsidian-vault/paperPDFs/SIGGRAPH_2022/Face_Extrusion_Quad_Meshes.pdf	qpdf ok
replaced	ebook	44846563	3152833	17	17	obsidian-vault/paperPDFs/CVPR_2026/GeoRelight_Learning_Joint_Geometrical_Relighting_and_Reconstruction_with_Flexible_Multi_Modal_Diffusion_Transformers.pdf	qpdf ok
replaced	ebook	43736318	1410804	25	25	obsidian-vault/paperPDFs/CVPR_2026/PhysGaia_A_Physics_aware_Benchmark_with_Multi_Body_Interactions_for_Dynamic_Novel_View_Synthesis.pdf	qpdf ok
replaced	ebook	43667807	903918	20	20	obsidian-vault/paperPDFs/ICLR_2025/OmniRe_Omni_Urban_Scene_Reconstruction.pdf	qpdf ok
replaced	ebook	44267419	3674824	26	26	obsidian-vault/paperPDFs/CVPR_2026/SeeThrough3D_Occlusion_Aware_3D_Control_in_Text_to_Image_Generation.pdf	qpdf ok
replaced	ebook	44626064	1918582	29	29	obsidian-vault/paperPDFs/SIGGRAPH_2026/Robust_Containment_Queries_over_Collections_of_Trimmed_NURBS_Surfaces_via_Generalized_Winding_Numbers.pdf	qpdf ok
replaced	ebook	43668693	1006958	12	12	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/How_Does_a_Virtual_Agent_Decide_Where_to_Look_Symbolic_Cognitive_Reasoning_for_Embodied_Head_Rotation.pdf	qpdf ok
replaced	ebook	44417405	3252075	24	24	obsidian-vault/paperPDFs/CVPR_2026/FlowDirector_Training_Free_Flow_Steering_for_Precise_Text_to_Video_Editing.pdf	qpdf ok
replaced	ebook	43604771	787904	8	8	obsidian-vault/paperPDFs/SIGGRAPH_2024/Into_the_Portal_Directable_Fractal_Self_Similarity.pdf	qpdf ok
replaced	ebook	44404872	2027843	19	19	obsidian-vault/paperPDFs/SIGGRAPH_2025/GenAnalysis_Joint_Shape_Analysis_by_Learning_Man-Made_Shape_Generators_with_Deformation_Regularizations.pdf	qpdf ok
replaced	ebook	43965549	2006495	25	25	obsidian-vault/paperPDFs/CVPR_2026/UltraFlux_Data_Model_Co_Design_for_High_quality_Native_4K_Text_to_Image_Generation_across_Diverse_Aspect_Ratios.pdf	qpdf ok
replaced	ebook	43349720	953783	15	15	obsidian-vault/paperPDFs/SIGGRAPH_2022/Accommodative_Holography_Improving_Accommodation_Response_for_Perceptually_Realistic_Holographic_Displays.pdf	qpdf ok
replaced	ebook	43648335	1730493	16	16	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/Actuators_A_La_Mode_Modal_Actuations_for_Soft_Body_Locomotion.pdf	qpdf ok
replaced	ebook	43402066	1110070	18	18	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/Lifted_Surfacing_of_Generalized_Sweep_Volumes.pdf	qpdf ok
replaced	ebook	43307540	868247	15	15	obsidian-vault/paperPDFs/TOG_2020/Local_motion_phases_for_learning_multi_contact_character_movements.pdf	qpdf ok
replaced	ebook	43601623	1156956	12	12	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/Progressive_Outfit_Assembly_and_Instantaneous_Pose_Transfer.pdf	qpdf ok
replaced	ebook	43616041	1210012	11	11	obsidian-vault/paperPDFs/CVPR_2026/TimeRipples_Accelerating_vDiTs_by_Understanding_the_Spatio_Temporal_Correlations_in_Latent_Space.pdf	qpdf ok
replaced	ebook	43473963	3184337	75	75	obsidian-vault/paperPDFs/WHITEPAPER_2025/Cosmos_World_Foundation_Model_Platform_for_Physical_AI.pdf	qpdf ok
replaced	ebook	43275654	1557200	14	14	obsidian-vault/paperPDFs/SIGGRAPH_2025/Be_Decisive_Noise-Induced_Layouts_for_Multi-Subject_Generation.pdf	qpdf ok
replaced	ebook	43040481	1981039	17	17	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/Aerial_Path_Planning_for_Urban_Geometry_and_Texture_Co_Capture.pdf	qpdf ok
replaced	ebook	44458996	4212163	53	53	obsidian-vault/paperPDFs/WHITEPAPER_2025/Isaac_Lab_A_GPU_Accelerated_Simulation_Framework_for_Multi_Modal_Robot_Learning.pdf	qpdf ok
replaced	ebook	43013754	951041	10	10	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/A_Hessian_Based_Field_Deformer_for_Real_Time_Topology_Aware_Shape_Editing.pdf	qpdf ok
replaced	ebook	43773614	10697085	26	26	obsidian-vault/paperPDFs/CVPR_2026/Kontinuous_Kontext_Continuous_Strength_Control_for_Instruction_based_Image_Editing.pdf	qpdf ok
replaced	ebook	43057976	2248370	21	21	obsidian-vault/paperPDFs/ICLR_2026/Unified_3D_Scene_Understanding_Through_Physical_World_Modeling.pdf	qpdf ok
replaced	ebook	43114621	2175571	17	17	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/Globally_Injective_Flattening_via_a_Reduced_Harmonic_Subspace.pdf	qpdf ok
replaced	ebook	43710712	2541517	28	28	obsidian-vault/paperPDFs/CVPR_2026/InstructMix2Mix_Consistent_Sparse_View_Editing_Through_Multi_View_Model_Personalization.pdf	qpdf ok
replaced	ebook	43670124	19267483	15	15	obsidian-vault/paperPDFs/SIGGRAPH_2026/Spatially_Accelerated_Winding_Numbers_for_Curved_Geometry.pdf	qpdf ok
replaced	ebook	43009016	1987780	16	16	obsidian-vault/paperPDFs/SIGGRAPH_2025/Practical_Inverse_Rendering_of_Textured_and_Translucent_Appearance.pdf	qpdf ok
replaced	ebook	43281875	4448887	44	44	obsidian-vault/paperPDFs/CVPR_2026/PrITTI_Primitive_based_Generation_of_Controllable_and_Editable_3D_Semantic_Urban_Scenes.pdf	qpdf ok
replaced	ebook	42984195	1308351	19	19	obsidian-vault/paperPDFs/SIGGRAPH_2025/Creating_Fluid_Interactive_Virtual_Agents_by_an_Efficient_Simulator_with_Local_domain_Control.pdf	qpdf ok
replaced	ebook	42770590	2604741	11	11	obsidian-vault/paperPDFs/SIGGRAPH_2025/Multiple_Importance_Reweighting_for_Path_Guiding.pdf	qpdf ok
replaced	ebook	42628046	1084384	11	11	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/Neighbor_Aware_Data_Driven_Relaxation_of_Stitch_Mesh_Models_for_Knits.pdf	qpdf ok
replaced	ebook	42724141	1346128	22	22	obsidian-vault/paperPDFs/CVPR_2026/SwiftTailor_Efficient_3D_Garment_Generation_with_Geometry_Image_Representation.pdf	qpdf ok
replaced	ebook	42552949	1479280	11	11	obsidian-vault/paperPDFs/SIGGRAPH_2024/Self_supervised_Video_Defocus_Deblurring_With_Atlas_Learning.pdf	qpdf ok
replaced	ebook	42389741	1489385	16	16	obsidian-vault/paperPDFs/SIGGRAPH_2022/Hogel_free_Holography.pdf	qpdf ok
replaced	ebook	42518723	1316710	10	10	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/QMF_Blend_Quantized_Matrix_Factorization_for_Efficient_Blendshape_Compression.pdf	qpdf ok
replaced	ebook	42620609	1703705	13	13	obsidian-vault/paperPDFs/SIGGRAPH_2023/Nerfstudio_A_Modular_Framework_for_Neural_Radiance_Field_Development.pdf	qpdf ok
replaced	ebook	42484040	5504679	57	57	obsidian-vault/paperPDFs/ICLR_2026/Neon_Negative_Extrapolation_From_Self_Training_Improves_Image_Generation.pdf	qpdf ok
replaced	ebook	43115361	3161207	35	35	obsidian-vault/paperPDFs/ICLR_2026/GLASS_Flows_Efficient_Inference_for_Reward_Alignment_of_Flow_and_Diffusion_Models.pdf	qpdf ok
replaced	ebook	42805668	4451578	21	21	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/Harnessing_Diffusion_Yielded_Score_Priors_for_Image_Restoration.pdf	qpdf ok
replaced	ebook	42370251	814107	17	17	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/Waste_to_Value_Reutilized_Material_Maximization_for_Additive_and_Subtractive_Hybrid_Remanufacturing.pdf	qpdf ok
