state,importance,paper_title,venue,project_link_or_github_link,paper_link,sort,pdf_path,analysis_path
checked,,Tricks or Traps? A Deep Dive into RL for LLM Reasoning,ICLR 2026,,https://openreview.net/forum?id=R0JM3BWP7W,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/Tricks_or_Traps_A_Deep_Dive_into_RL_for_LLM_Reasoning.pdf,obsidian-vault/analysis/ICLR_2026/Tricks_or_Traps_A_Deep_Dive_into_RL_for_LLM_Reasoning.md
checked,,Triple-BERT: Do We Really Need MARL for Order Dispatch on Ride-Sharing Platforms?,ICLR 2026,,https://openreview.net/forum?id=symgW6FhA6,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/Triple-BERT_Do_We_Really_Need_MARL_for_Order_Dispatch_on_Ride-Sharing_Platforms.pdf,obsidian-vault/analysis/ICLR_2026/Triple-BERT_Do_We_Really_Need_MARL_for_Order_Dispatch_on_Ride-Sharing_Platforms.md
checked,,True Self-Supervised Novel View Synthesis is Transferable,ICLR 2026,,https://openreview.net/forum?id=aJJppqAm6r,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/True_Self-Supervised_Novel_View_Synthesis_is_Transferable.pdf,obsidian-vault/analysis/ICLR_2026/True_Self-Supervised_Novel_View_Synthesis_is_Transferable.md
checked,,TwinVLA: Data-Efficient Bimanual Manipulation with Twin Single-Arm Vision-Language-Action Models,ICLR 2026,,https://openreview.net/forum?id=jG9W6nAwVz,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/TwinVLA_Data-Efficient_Bimanual_Manipulation_with_Twin_Single-Arm_Vision-Language-Action_Models.pdf,obsidian-vault/analysis/ICLR_2026/TwinVLA_Data-Efficient_Bimanual_Manipulation_with_Twin_Single-Arm_Vision-Language-Action_Models.md
checked,,"UALM: Unified Audio Language Model for Understanding, Generation and Reasoning",ICLR 2026,,https://openreview.net/forum?id=TsdlOjcQNu,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/UALM_Unified_Audio_Language_Model_for_Understanding_Generation_and_Reasoning.pdf,obsidian-vault/analysis/ICLR_2026/UALM_Unified_Audio_Language_Model_for_Understanding_Generation_and_Reasoning.md
checked,,(U)NFV: (Un)Supervised Neural Finite Volume Methods for Solving Hyperbolic PDEs,ICLR 2026,,https://openreview.net/forum?id=AhtDnPyfOE,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/UNFV_UnSupervised_Neural_Finite_Volume_Methods_for_Solving_Hyperbolic_PDEs.pdf,obsidian-vault/analysis/ICLR_2026/UNFV_UnSupervised_Neural_Finite_Volume_Methods_for_Solving_Hyperbolic_PDEs.md
checked,,USTBench: Benchmarking and Dissecting Spatiotemporal Reasoning Capabilities of LLMs as Urban Agents,ICLR 2026,,https://openreview.net/forum?id=ETzBStUFJy,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/USTBench_Benchmarking_and_Dissecting_Spatiotemporal_Reasoning_Capabilities_of_LLMs_as_Urban_Agents.pdf,obsidian-vault/analysis/ICLR_2026/USTBench_Benchmarking_and_Dissecting_Spatiotemporal_Reasoning_Capabilities_of_LLMs_as_Urban_Agents.md
checked,,UltraLLaDA: Scaling the Context Length to 128K for Diffusion Large Language Models,ICLR 2026,,https://openreview.net/forum?id=68DGlhlvD9,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/UltraLLaDA_Scaling_the_Context_Length_to_128K_for_Diffusion_Large_Language_Models.pdf,obsidian-vault/analysis/ICLR_2026/UltraLLaDA_Scaling_the_Context_Length_to_128K_for_Diffusion_Large_Language_Models.md
checked,,Uncertainty-Aware Gaussian Map for Vision-Language Navigation,ICLR 2026,,https://openreview.net/forum?id=LPv59noPAy,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/Uncertainty-Aware_Gaussian_Map_for_Vision-Language_Navigation.pdf,obsidian-vault/analysis/ICLR_2026/Uncertainty-Aware_Gaussian_Map_for_Vision-Language_Navigation.md
checked,,Unconditional Human Motion and Shape Generation via Balanced Score Based Diffusion,ICLR 2026,,,ICLR 2026,obsidian-vault//data/Life Me/ResearchWY Vault/obsidian-vault/paperPDFs/Motion_Generation/ICLR_2026/2026_Unconditional_Human_Motion_and_Shape_Generation_via_Balanced_Score_Based_Diffusion.pdf,obsidian-vault/analysis/ICLR_2026/Unconditional_Human_Motion_and_Shape_Generation_via_Balanced_Score_Based_Diffusion.md
checked,,Uncover Underlying Correspondence for Robust Multi-view Clustering,ICLR 2026,,https://openreview.net/forum?id=a4S1nQay3b,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/Uncover_Underlying_Correspondence_for_Robust_Multi-view_Clustering.pdf,obsidian-vault/analysis/ICLR_2026/Uncover_Underlying_Correspondence_for_Robust_Multi-view_Clustering.md
checked,,Understanding vs. Generation: Navigating Optimization Dilemma in Multimodal Models,ICLR 2026,,https://openreview.net/forum?id=1smez00sCm,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/Understanding_vs._Generation_Navigating_Optimization_Dilemma_in_Multimodal_Models.pdf,obsidian-vault/analysis/ICLR_2026/Understanding_vs._Generation_Navigating_Optimization_Dilemma_in_Multimodal_Models.md
checked,,Uni-DPO: A Unified Paradigm for Dynamic Preference Optimization of LLMs,ICLR 2026,,https://openreview.net/forum?id=G7DBGlgjjp,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/Uni-DPO_A_Unified_Paradigm_for_Dynamic_Preference_Optimization_of_LLMs.pdf,obsidian-vault/analysis/ICLR_2026/Uni-DPO_A_Unified_Paradigm_for_Dynamic_Preference_Optimization_of_LLMs.md
checked,,UniCon: Unified Framework for Efficient Contrastive Alignment via Kernels,ICLR 2026,,https://openreview.net/forum?id=BjL4CSNJug,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/UniCon_Unified_Framework_for_Efficient_Contrastive_Alignment_via_Kernels.pdf,obsidian-vault/analysis/ICLR_2026/UniCon_Unified_Framework_for_Efficient_Contrastive_Alignment_via_Kernels.md
checked,,UniHM: Unified Dexterous Hand Manipulation with Vision Language Model,ICLR 2026,,https://openreview.net/forum?id=cVX3VqO8BO,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/UniHM_Unified_Dexterous_Hand_Manipulation_with_Vision_Language_Model.pdf,obsidian-vault/analysis/ICLR_2026/UniHM_Unified_Dexterous_Hand_Manipulation_with_Vision_Language_Model.md
checked,,UniSplat: Unified Spatio-Temporal Fusion via 3D Latent Scaffolds for Dynamic Driving Scene Reconstruction,ICLR 2026,,https://openreview.net/forum?id=Ng2VDbKD4r,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/UniSplat_Unified_Spatio-Temporal_Fusion_via_3D_Latent_Scaffolds_for_Dynamic_Driving_Scene_Reconstruction.pdf,obsidian-vault/analysis/ICLR_2026/UniSplat_Unified_Spatio-Temporal_Fusion_via_3D_Latent_Scaffolds_for_Dynamic_Driving_Scene_Reconstruction.md
checked,,Unified 3D Scene Understanding Through Physical World Modeling,ICLR 2026,,https://openreview.net/forum?id=NQq9JLMfNN,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/Unified_3D_Scene_Understanding_Through_Physical_World_Modeling.pdf,obsidian-vault/analysis/ICLR_2026/Unified_3D_Scene_Understanding_Through_Physical_World_Modeling.md
checked,,Universal Inverse Distillation for Matching Models with Real-Data Supervision (No GANs),ICLR 2026,,https://openreview.net/forum?id=8NuN5UzXLC,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/Universal_Inverse_Distillation_for_Matching_Models_with_Real-Data_Supervision_No_GANs.pdf,obsidian-vault/analysis/ICLR_2026/Universal_Inverse_Distillation_for_Matching_Models_with_Real-Data_Supervision_No_GANs.md
checked,,Unleashing Guidance Without Classifiers for Human-Object Interaction Animation,ICLR 2026,,https://openreview.net/forum?id=7lgQernr2Z,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/Unleashing_Guidance_Without_Classifiers_for_Human-Object_Interaction_Animation.pdf,obsidian-vault/analysis/ICLR_2026/Unleashing_Guidance_Without_Classifiers_for_Human-Object_Interaction_Animation.md
checked,,Unlocking the Essence of Beauty: Advanced Aesthetic Reasoning with Relative-Absolute Policy Optimization,ICLR 2026,,https://openreview.net/forum?id=or3ZukbrKw,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/Unlocking_the_Essence_of_Beauty_Advanced_Aesthetic_Reasoning_with_Relative-Absolute_Policy_Optimization.pdf,obsidian-vault/analysis/ICLR_2026/Unlocking_the_Essence_of_Beauty_Advanced_Aesthetic_Reasoning_with_Relative-Absolute_Policy_Optimization.md
checked,,Unlocking the Power of Multi-Agent LLM for Reasoning: From Lazy Agents to Deliberation,ICLR 2026,,https://openreview.net/forum?id=5J6u03ObRZ,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/Unlocking_the_Power_of_Multi-Agent_LLM_for_Reasoning_From_Lazy_Agents_to_Deliberation.pdf,obsidian-vault/analysis/ICLR_2026/Unlocking_the_Power_of_Multi-Agent_LLM_for_Reasoning_From_Lazy_Agents_to_Deliberation.md
checked,,Unsupervised Learning of Efficient Exploration: Pre-training Adaptive Policies via Self-Imposed Goals,ICLR 2026,,https://openreview.net/forum?id=UmxTIxHWkl,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/Unsupervised_Learning_of_Efficient_Exploration_Pre-training_Adaptive_Policies_via_Self-Imposed_Goals.pdf,obsidian-vault/analysis/ICLR_2026/Unsupervised_Learning_of_Efficient_Exploration_Pre-training_Adaptive_Policies_via_Self-Imposed_Goals.md
checked,,VADv2: End-to-End Vectorized Autonomous Driving via Probabilistic Planning,ICLR 2026,,https://openreview.net/forum?id=0a4dA6eUHN,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/VADv2_End-to-End_Vectorized_Autonomous_Driving_via_Probabilistic_Planning.pdf,obsidian-vault/analysis/ICLR_2026/VADv2_End-to-End_Vectorized_Autonomous_Driving_via_Probabilistic_Planning.md
checked,,VFScale: Intrinsic Reasoning through Verifier-Free Test-time Scalable Diffusion Model,ICLR 2026,,https://openreview.net/forum?id=8ta0xgtsJK,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/VFScale_Intrinsic_Reasoning_through_Verifier-Free_Test-time_Scalable_Diffusion_Model.pdf,obsidian-vault/analysis/ICLR_2026/VFScale_Intrinsic_Reasoning_through_Verifier-Free_Test-time_Scalable_Diffusion_Model.md
checked,,VITA: Vision-to-Action Flow Matching Policy,ICLR 2026,,https://openreview.net/forum?id=BTe5VLBjPg,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/VITA_Vision-to-Action_Flow_Matching_Policy.pdf,obsidian-vault/analysis/ICLR_2026/VITA_Vision-to-Action_Flow_Matching_Policy.md
checked,,VLM4VLA: Revisiting Vision-Language-Models in Vision-Language-Action Models,ICLR 2026,,https://openreview.net/forum?id=tc2UsBeODW,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/VLM4VLA_Revisiting_Vision-Language-Models_in_Vision-Language-Action_Models.pdf,obsidian-vault/analysis/ICLR_2026/VLM4VLA_Revisiting_Vision-Language-Models_in_Vision-Language-Action_Models.md
checked,,VLMgineer: Vision-Language Models as Robotic Toolsmiths,ICLR 2026,,https://openreview.net/forum?id=nESyz4PvJL,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/VLMgineer_Vision-Language_Models_as_Robotic_Toolsmiths.pdf,obsidian-vault/analysis/ICLR_2026/VLMgineer_Vision-Language_Models_as_Robotic_Toolsmiths.md
checked,,VPI-Bench: Visual Prompt Injection Attacks for Computer-Use Agents,ICLR 2026,,https://openreview.net/forum?id=UMauKu2azg,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/VPI-Bench_Visual_Prompt_Injection_Attacks_for_Computer-Use_Agents.pdf,obsidian-vault/analysis/ICLR_2026/VPI-Bench_Visual_Prompt_Injection_Attacks_for_Computer-Use_Agents.md
checked,,VTool-R1: VLMs Learn to Think with Images via Reinforcement Learning on Multimodal Tool Use,ICLR 2026,,https://openreview.net/forum?id=Idst6X6gmy,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/VTool-R1_VLMs_Learn_to_Think_with_Images_via_Reinforcement_Learning_on_Multimodal_Tool_Use.pdf,obsidian-vault/analysis/ICLR_2026/VTool-R1_VLMs_Learn_to_Think_with_Images_via_Reinforcement_Learning_on_Multimodal_Tool_Use.md
checked,,VaseVQA-3D: Benchmarking 3D VLMs on Ancient Greek Pottery,ICLR 2026,,https://openreview.net/forum?id=LcgzZZ921O,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/VaseVQA-3D_Benchmarking_3D_VLMs_on_Ancient_Greek_Pottery.pdf,obsidian-vault/analysis/ICLR_2026/VaseVQA-3D_Benchmarking_3D_VLMs_on_Ancient_Greek_Pottery.md
checked,,VerifyBench: Benchmarking Reference-based Reward Systems for Large Language Models,ICLR 2026,,https://openreview.net/forum?id=JfsjGmuFxz,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/VerifyBench_Benchmarking_Reference-based_Reward_Systems_for_Large_Language_Models.pdf,obsidian-vault/analysis/ICLR_2026/VerifyBench_Benchmarking_Reference-based_Reward_Systems_for_Large_Language_Models.md
checked,,Verifying Chain-of-Thought Reasoning via Its Computational Graph,ICLR 2026,,https://openreview.net/forum?id=CxiNICq0Rr,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/Verifying_Chain-of-Thought_Reasoning_via_Its_Computational_Graph.pdf,obsidian-vault/analysis/ICLR_2026/Verifying_Chain-of-Thought_Reasoning_via_Its_Computational_Graph.md
checked,,Veritas: Generalizable Deepfake Detection via Pattern-Aware Reasoning,ICLR 2026,,https://openreview.net/forum?id=5VXJPS1HoM,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/Veritas_Generalizable_Deepfake_Detection_via_Pattern-Aware_Reasoning.pdf,obsidian-vault/analysis/ICLR_2026/Veritas_Generalizable_Deepfake_Detection_via_Pattern-Aware_Reasoning.md
checked,,VibeVoice: Expressive Podcast Generation with Next-Token Diffusion,ICLR 2026,,https://openreview.net/forum?id=FihSkzyxdv,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/VibeVoice_Expressive_Podcast_Generation_with_Next-Token_Diffusion.pdf,obsidian-vault/analysis/ICLR_2026/VibeVoice_Expressive_Podcast_Generation_with_Next-Token_Diffusion.md
checked,,Vid-LLM: A Compact Video-based 3D Multimodal LLM with Reconstruction–Reasoning Synergy,ICLR 2026,,https://openreview.net/forum?id=l1cLdEjESj,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/Vid-LLM_A_Compact_Video-based_3D_Multimodal_LLM_with_ReconstructionReasoning_Synergy.pdf,obsidian-vault/analysis/ICLR_2026/Vid-LLM_A_Compact_Video-based_3D_Multimodal_LLM_with_ReconstructionReasoning_Synergy.md
checked,,Vid2World: Crafting Video Diffusion Models to Interactive World Models,ICLR 2026,,https://openreview.net/forum?id=pFyzqbUiF9,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/Vid2World_Crafting_Video_Diffusion_Models_to_Interactive_World_Models.pdf,obsidian-vault/analysis/ICLR_2026/Vid2World_Crafting_Video_Diffusion_Models_to_Interactive_World_Models.md
checked,,Video-GPT via Next Clip Diffusion,ICLR 2026,,https://openreview.net/forum?id=E0ZAcqy9TB,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/Video-GPT_via_Next_Clip_Diffusion.pdf,obsidian-vault/analysis/ICLR_2026/Video-GPT_via_Next_Clip_Diffusion.md
checked,,Video-STAR: Reinforcing Open-Vocabulary Action Recognition with Tools,ICLR 2026,,https://openreview.net/forum?id=NBOHB6aYZh,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/Video-STAR_Reinforcing_Open-Vocabulary_Action_Recognition_with_Tools.pdf,obsidian-vault/analysis/ICLR_2026/Video-STAR_Reinforcing_Open-Vocabulary_Action_Recognition_with_Tools.md
checked,,VideoMind: A Chain-of-LoRA Agent for Temporal-Grounded Video Reasoning,ICLR 2026,,https://openreview.net/forum?id=57EwidOnSf,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/VideoMind_A_Chain-of-LoRA_Agent_for_Temporal-Grounded_Video_Reasoning.pdf,obsidian-vault/analysis/ICLR_2026/VideoMind_A_Chain-of-LoRA_Agent_for_Temporal-Grounded_Video_Reasoning.md
checked,,Vision-Language-Action Instruction Tuning: From Understanding to Manipulation,ICLR 2026,,https://openreview.net/forum?id=tsxwloasw5,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/Vision-Language-Action_Instruction_Tuning_From_Understanding_to_Manipulation.pdf,obsidian-vault/analysis/ICLR_2026/Vision-Language-Action_Instruction_Tuning_From_Understanding_to_Manipulation.md
checked,,Vision-SR1: Self-Rewarding Vision-Language Model via Reasoning Decomposition and Multi-Reward Policy Optimization,ICLR 2026,,https://openreview.net/forum?id=C1M4ETatgM,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/Vision-SR1_Self-Rewarding_Vision-Language_Model_via_Reasoning_Decomposition_and_Multi-Reward_Policy_Optimization.pdf,obsidian-vault/analysis/ICLR_2026/Vision-SR1_Self-Rewarding_Vision-Language_Model_via_Reasoning_Decomposition_and_Multi-Reward_Policy_Optimization.md
checked,,Vision-Zero: Scalable VLM Self-Evolution via Multi-Agent Self-Play,ICLR 2026,,https://openreview.net/forum?id=s00SNXREV6,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/Vision-Zero_Scalable_VLM_Self-Evolution_via_Multi-Agent_Self-Play.pdf,obsidian-vault/analysis/ICLR_2026/Vision-Zero_Scalable_VLM_Self-Evolution_via_Multi-Agent_Self-Play.md
checked,,VisionReasoner: Unified Reasoning-Integrated Visual Perception via Reinforcement Learning,ICLR 2026,,https://openreview.net/forum?id=QoDOwjsbAq,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/VisionReasoner_Unified_Reasoning-Integrated_Visual_Perception_via_Reinforcement_Learning.pdf,obsidian-vault/analysis/ICLR_2026/VisionReasoner_Unified_Reasoning-Integrated_Visual_Perception_via_Reinforcement_Learning.md
checked,,Visual Planning: Let's Think Only with Images,ICLR 2026,,https://openreview.net/forum?id=wsnse46kRO,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/Visual_Planning_Lets_Think_Only_with_Images.pdf,obsidian-vault/analysis/ICLR_2026/Visual_Planning_Lets_Think_Only_with_Images.md
checked,,Visual symbolic mechanisms: Emergent symbol processing in Vision Language Models,ICLR 2026,,https://openreview.net/forum?id=3RQ863cRbx,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/Visual_symbolic_mechanisms_Emergent_symbol_processing_in_Vision_Language_Models.pdf,obsidian-vault/analysis/ICLR_2026/Visual_symbolic_mechanisms_Emergent_symbol_processing_in_Vision_Language_Models.md
checked,,VitaBench: Benchmarking LLM Agents with Versatile Interactive Tasks in Real-world Applications,ICLR 2026,,https://openreview.net/forum?id=rtcX9qOBaz,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/VitaBench_Benchmarking_LLM_Agents_with_Versatile_Interactive_Tasks_in_Real-world_Applications.pdf,obsidian-vault/analysis/ICLR_2026/VitaBench_Benchmarking_LLM_Agents_with_Versatile_Interactive_Tasks_in_Real-world_Applications.md
checked,,VoMP: Predicting Volumetric Mechanical Property Fields,ICLR 2026,https://research.nvidia.com/labs/sil/projects/vomp/,https://arxiv.org/abs/2510.22975,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/VoMP_Predicting_Volumetric_Mechanical_Property_Fields.pdf,obsidian-vault/analysis/ICLR_2026/VoMP_Predicting_Volumetric_Mechanical_Property_Fields.md
checked,,WAFT: Warping-Alone Field Transforms for Optical Flow,ICLR 2026,,https://openreview.net/forum?id=HTqGE0KcuF,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/WAFT_Warping-Alone_Field_Transforms_for_Optical_Flow.pdf,obsidian-vault/analysis/ICLR_2026/WAFT_Warping-Alone_Field_Transforms_for_Optical_Flow.md
checked,,WARC-Bench: Web Archive based Benchmark for GUI Subtask Executions,ICLR 2026,,https://openreview.net/forum?id=Hgw56DUFzD,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/WARC-Bench_Web_Archive_based_Benchmark_for_GUI_Subtask_Executions.pdf,obsidian-vault/analysis/ICLR_2026/WARC-Bench_Web_Archive_based_Benchmark_for_GUI_Subtask_Executions.md
checked,,WATS: Wavelet-Aware Temperature Scaling for Reliable Graph Neural Networks,ICLR 2026,,https://openreview.net/forum?id=ZrrVEMyQeU,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/WATS_Wavelet-Aware_Temperature_Scaling_for_Reliable_Graph_Neural_Networks.pdf,obsidian-vault/analysis/ICLR_2026/WATS_Wavelet-Aware_Temperature_Scaling_for_Reliable_Graph_Neural_Networks.md
checked,,WAVE: Learning Unified & Versatile Audio-Visual Embeddings with Multimodal LLM,ICLR 2026,,https://openreview.net/forum?id=MiV3WXDYJb,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/WAVE_Learning_Unified_Versatile_Audio-Visual_Embeddings_with_Multimodal_LLM.pdf,obsidian-vault/analysis/ICLR_2026/WAVE_Learning_Unified_Versatile_Audio-Visual_Embeddings_with_Multimodal_LLM.md
checked,,WIMFRIS: WIndow Mamba Fusion and Parameter Efficient Tuning for Referring Image Segmentation,ICLR 2026,,https://openreview.net/forum?id=WnRzN4U8Y8,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/WIMFRIS_WIndow_Mamba_Fusion_and_Parameter_Efficient_Tuning_for_Referring_Image_Segmentation.pdf,obsidian-vault/analysis/ICLR_2026/WIMFRIS_WIndow_Mamba_Fusion_and_Parameter_Efficient_Tuning_for_Referring_Image_Segmentation.md
checked,,WMPO: World Model-based Policy Optimization for Vision-Language-Action Models,ICLR 2026,,https://openreview.net/forum?id=qE2FyvRvuF,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/WMPO_World_Model-based_Policy_Optimization_for_Vision-Language-Action_Models.pdf,obsidian-vault/analysis/ICLR_2026/WMPO_World_Model-based_Policy_Optimization_for_Vision-Language-Action_Models.md
checked,,WSM: Decay-Free Learning Rate Schedule via Checkpoint Merging for LLM Pre-training,ICLR 2026,,https://openreview.net/forum?id=HhThhjKyfw,ICLR 2026,obsidian-vault/paperPDFs/ICLR_2026/WSM_Decay-Free_Learning_Rate_Schedule_via_Checkpoint_Merging_for_LLM_Pre-training.pdf,obsidian-vault/analysis/ICLR_2026/WSM_Decay-Free_Learning_Rate_Schedule_via_Checkpoint_Merging_for_LLM_Pre-training.md
